"날짜","종가","시가","고가","저가","거래량","변동 %"
"2004- 02- 23","877.52","874.93","881.43","867.99","476.21M","0.00%"
"2004- 02- 20","877.49","875.76","879.63","872.42","475.49M","-0.47%"
"2004- 02- 19","881.65","880.68","884.89","874.75","734.77M","0.52%"
"2004- 02- 18","877.10","889.23","890.51","877.10","370.52M","-0.87%"
"2004- 02- 17","884.80","884.15","888.73","880.87","435.76M","0.40%"
"2004- 02- 16","881.28","879.23","885.65","876.56","437.97M","-0.10%"
"2004- 02- 13","882.18","876.06","883.35","870.08","385.31M","0.48%"
"2004- 02- 12","877.95","882.04","882.39","872.27","444.12M","0.18%"
"2004- 02- 11","876.34","870.54","877.72","870.24","475.30M","1.10%"
"2004- 02- 10","866.80","866.06","869.62","862.85","450.04M","0.23%"
"2004- 02- 09","864.77","860.90","866.87","859.58","475.22M","1.71%"
"2004- 02- 06","850.23","842.16","853.58","839.43","541.54M","1.11%"
"2004- 02- 05","840.92","835.77","842.44","834.73","635.92M","0.65%"
"2004- 02- 04","835.50","838.52","842.60","834.70","378.60M","-0.52%"
"2004- 02- 03","839.87","853.13","853.13","837.63","461.98M","-1.76%"
"2004- 02- 02","854.89","850.28","855.43","847.74","425.19M","0.75%"
"2004- 01- 30","848.50","854.21","859.13","846.05","447.36M","-0.58%"
"2004- 01- 29","853.47","851.70","854.82","847.98","365.35M","-0.71%"
"2004- 01- 28","859.59","860.37","869.21","859.08","432.89M","-0.40%"
"2004- 01- 27","863.03","873.61","873.61","860.88","437.71M","-0.69%"
"2004- 01- 26","869.04","867.65","871.94","861.82","494.02M","0.89%"
"2004- 01- 20","861.37","854.03","864.26","853.05","364.45M","0.53%"
"2004- 01- 19","856.80","854.96","859.34","851.34","404.25M","1.04%"
"2004- 01- 16","847.95","853.67","854.46","845.40","424.96M","0.27%"
"2004- 01- 15","845.66","849.02","852.19","841.84","388.39M","-0.47%"
"2004- 01- 14","849.62","847.27","855.29","844.55","453.00M","0.14%"
"2004- 01- 13","848.43","855.42","855.45","844.82","400.18M","-0.28%"
"2004- 01- 12","850.79","843.96","853.50","840.11","443.94M","0.65%"
"2004- 01- 09","845.27","835.42","849.50","835.05","543.29M","2.56%"
"2004- 01- 08","824.15","831.10","839.28","824.15","428.76M","-0.35%"
"2004- 01- 07","827.07","826.08","831.07","825.23","404.56M","0.44%"
"2004- 01- 06","823.43","831.26","831.26","819.53","484.06M","-0.08%"
"2004- 01- 05","824.10","817.28","825.43","816.55","408.26M","0.35%"
"2004- 01- 02","821.26","816.26","821.87","813.63","307.49M","1.30%"
"2003- 12- 30","810.71","802.50","811.89","800.15","385.85M","2.31%"
"2003- 12- 29","792.44","779.24","792.44","779.24","282.39M","0.46%"
"2003- 12- 26","788.85","791.39","794.78","786.11","414.25M","-0.47%"
"2003- 12- 24","792.55","808.41","808.58","792.37","503.66M","-1.16%"
"2003- 12- 23","801.88","809.90","812.75","801.62","406.07M","-0.33%"
"2003- 12- 22","804.54","809.57","815.55","804.53","344.95M","-0.82%"
"2003- 12- 19","811.20","814.89","817.50","809.17","480.45M","0.46%"
"2003- 12- 18","807.50","803.60","808.94","797.46","493.07M","0.93%"
"2003- 12- 17","800.09","816.98","817.39","799.82","479.49M","-1.32%"
"2003- 12- 16","810.79","807.32","817.56","804.17","462.74M","-1.38%"
"2003- 12- 15","822.16","821.62","824.26","814.73","404.61M","1.99%"
"2003- 12- 12","806.08","806.42","810.68","801.33","423.44M","1.89%"
"2003- 12- 11","791.13","797.12","805.81","791.13","424.78M","-0.44%"
"2003- 12- 10","794.64","774.53","794.64","774.04","454.61M","0.93%"
"2003- 12- 09","787.35","790.52","793.13","784.60","398.09M","0.32%"
"2003- 12- 08","784.80","780.23","791.77","777.08","339.97M","-0.58%"
"2003- 12- 05","789.41","802.71","802.86","789.41","426.51M","-1.95%"
"2003- 12- 04","805.13","805.10","809.68","800.31","493.94M","-0.40%"
"2003- 12- 03","808.34","807.17","816.02","801.08","440.58M","0.07%"
"2003- 12- 02","807.78","813.49","813.95","806.30","531.99M","0.05%"
"2003- 12- 01","807.39","796.36","811.49","790.80","584.98M","1.41%"
"2003- 11- 28","796.18","783.17","797.07","783.17","597.54M","1.85%"
"2003- 11- 27","781.68","783.13","784.86","776.40","502.46M","-0.12%"
"2003- 11- 26","782.65","769.76","783.80","769.30","532.14M","1.89%"
"2003- 11- 25","768.11","768.10","770.28","761.98","526.45M","1.92%"
"2003- 11- 24","753.65","765.82","769.60","752.14","577.95M","-2.22%"
"2003- 11- 21","770.78","764.12","777.96","762.36","624.92M","0.17%"
"2003- 11- 20","769.45","775.19","778.10","763.67","605.28M","-0.29%"
"2003- 11- 19","771.70","785.28","785.28","769.43","717.18M","-3.65%"
"2003- 11- 18","800.97","794.24","801.20","787.60","642.40M","0.82%"
"2003- 11- 17","794.47","803.48","803.95","790.14","504.10M","-1.90%"
"2003- 11- 14","809.89","809.94","818.34","807.67","597.55M","-0.40%"
"2003- 11- 13","813.11","805.79","813.11","803.93","510.31M","2.11%"
"2003- 11- 12","796.31","788.91","798.33","786.00","509.12M","1.08%"
"2003- 11- 11","787.77","788.34","790.11","782.03","504.10M","-1.10%"
"2003- 11- 10","796.56","800.98","802.32","788.65","537.18M","-0.93%"
"2003- 11- 07","804.05","796.58","804.05","789.97","469.09M","1.77%"
"2003- 11- 06","790.04","809.92","811.97","790.04","610.74M","-1.92%"
"2003- 11- 05","805.51","796.36","806.79","794.58","604.29M","1.19%"
"2003- 11- 04","796.06","800.42","802.66","790.99","606.37M","0.52%"
"2003- 11- 03","791.96","783.08","793.53","778.04","434.45M","1.23%"
"2003- 10- 31","782.36","787.95","789.46","775.38","484.31M","-0.46%"
"2003- 10- 30","785.94","784.78","787.82","778.42","471.88M","0.81%"
"2003- 10- 29","779.66","787.61","793.35","779.66","567.93M","0.55%"
"2003- 10- 28","775.36","760.80","782.31","759.56","491.64M","1.81%"
"2003- 10- 27","761.61","752.82","761.61","750.50","412.85M","1.80%"
"2003- 10- 24","748.17","752.31","759.55","743.38","362.66M","-0.79%"
"2003- 10- 23","754.14","764.36","768.31","750.16","428.50M","-3.23%"
"2003- 10- 22","779.28","780.54","784.14","773.30","486.36M","-0.08%"
"2003- 10- 21","779.89","780.56","785.02","772.91","448.31M","0.44%"
"2003- 10- 20","776.44","766.33","777.97","765.13","473.20M","1.13%"
"2003- 10- 17","767.75","776.99","783.08","767.75","519.24M","-1.19%"
"2003- 10- 16","776.97","759.12","776.97","758.07","519.72M","1.67%"
"2003- 10- 15","764.23","771.38","773.13","759.86","462.56M","-0.30%"
"2003- 10- 14","766.52","763.62","772.29","762.96","529.58M","1.25%"
"2003- 10- 13","757.02","754.50","764.33","747.02","453.89M","-0.11%"
"2003- 10- 10","757.89","735.25","759.60","735.25","445.80M","2.95%"
"2003- 10- 09","736.16","723.13","736.16","722.94","603.00M","1.85%"
"2003- 10- 08","722.76","731.12","731.45","721.29","316.71M","-0.60%"
"2003- 10- 07","727.09","725.21","727.37","722.38","402.77M","0.55%"
"2003- 10- 06","723.13","723.47","726.77","719.33","393.28M","1.10%"
"2003- 10- 02","715.24","716.27","718.36","708.03","451.45M","1.55%"
"2003- 10- 01","704.29","690.47","704.29","688.62","434.30M","0.97%"
"2003- 09- 30","697.52","701.75","709.16","697.52","461.26M","0.21%"
"2003- 09- 29","696.06","697.26","698.77","688.07","379.96M","-0.19%"
"2003- 09- 26","697.40","704.01","711.50","697.13","431.81M","-2.26%"
"2003- 09- 25","713.52","707.58","714.56","699.83","412.76M","-1.54%"
"2003- 09- 24","724.70","721.00","725.49","715.86","419.84M","0.82%"
"2003- 09- 23","718.84","713.67","719.71","702.31","475.53M","0.55%"
"2003- 09- 22","714.89","741.54","741.68","714.75","426.50M","-4.46%"
"2003- 09- 19","748.25","766.23","767.05","745.16","443.02M","-1.31%"
"2003- 09- 18","758.18","768.39","769.28","756.73","411.54M","-1.10%"
"2003- 09- 17","766.59","771.61","772.35","764.46","469.80M","0.39%"
"2003- 09- 16","763.63","751.95","764.12","751.53","479.46M","1.33%"
"2003- 09- 15","753.61","764.68","767.27","753.61","411.24M","-1.80%"
"2003- 09- 09","767.46","763.36","775.88","763.36","408.45M","0.95%"
"2003- 09- 08","760.25","759.49","761.91","756.01","343.38M","-0.17%"
"2003- 09- 05","761.55","766.43","768.90","759.81","376.79M","-0.34%"
"2003- 09- 04","764.15","768.10","769.98","763.87","407.01M","-0.28%"
"2003- 09- 03","766.32","770.87","771.78","763.35","424.95M","-0.02%"
"2003- 09- 02","766.50","768.43","768.91","763.34","493.04M","0.31%"
"2003- 09- 01","764.11","763.22","765.64","759.36","370.54M","0.61%"
"2003- 08- 29","759.47","756.76","760.09","746.92","431.26M","0.88%"
"2003- 08- 28","752.81","763.46","765.27","749.34","461.04M","-0.81%"
"2003- 08- 27","758.98","757.72","763.99","756.04","497.01M","0.79%"
"2003- 08- 26","753.00","754.23","755.63","749.20","426.88M","-0.49%"
"2003- 08- 25","756.73","754.17","760.85","752.34","419.63M","0.27%"
"2003- 08- 22","754.72","754.88","759.15","751.70","506.64M","0.05%"
"2003- 08- 21","754.34","741.70","754.34","741.70","534.41M","2.33%"
"2003- 08- 20","737.20","740.44","745.03","736.64","497.97M","-0.40%"
"2003- 08- 19","740.13","745.65","745.77","738.00","614.97M","1.37%"
"2003- 08- 18","730.10","728.92","734.81","727.56","498.36M","0.43%"
"2003- 08- 14","727.01","714.20","727.01","713.46","482.91M","1.95%"
"2003- 08- 13","713.08","705.58","713.81","704.93","407.92M","1.68%"
"2003- 08- 12","701.30","707.01","708.08","699.94","366.11M","-0.47%"
"2003- 08- 11","704.58","700.41","704.59","693.70","398.68M","0.06%"
"2003- 08- 08","704.14","710.54","712.31","704.14","418.31M","-0.80%"
"2003- 08- 07","709.81","709.57","709.82","703.05","412.24M","0.27%"
"2003- 08- 06","707.88","710.87","713.32","705.86","464.49M","-1.93%"
"2003- 08- 05","721.84","723.15","726.30","720.64","481.03M","0.46%"
"2003- 08- 04","718.54","719.57","724.17","717.46","439.40M","-1.20%"
"2003- 08- 01","727.26","718.84","728.38","718.25","457.00M","1.93%"
"2003- 07- 31","713.52","716.50","718.49","710.01","388.89M","-0.09%"
"2003- 07- 30","714.15","721.66","724.23","714.07","502.18M","-1.13%"
"2003- 07- 29","722.33","718.42","722.47","715.01","566.86M","0.63%"
"2003- 07- 28","717.80","715.44","719.21","714.42","466.94M","1.80%"
"2003- 07- 25","705.09","698.53","705.60","696.64","489.04M","0.31%"
"2003- 07- 24","702.94","693.15","705.53","690.59","732.72M","1.03%"
"2003- 07- 23","695.74","702.71","703.82","693.04","571.57M","-0.57%"
"2003- 07- 22","699.70","691.43","699.99","691.43","707.48M","0.89%"
"2003- 07- 21","693.50","699.12","702.84","692.12","662.57M","-0.84%"
"2003- 07- 18","699.35","700.52","707.43","697.67","546.27M","-2.39%"
"2003- 07- 16","716.48","720.89","722.85","709.55","589.35M","0.42%"
"2003- 07- 15","713.45","723.08","724.53","712.36","719.79M","-0.92%"
"2003- 07- 14","720.10","709.09","720.59","705.40","559.54M","2.27%"
"2003- 07- 11","704.15","694.14","704.54","691.59","560.48M","0.52%"
"2003- 07- 10","700.51","701.43","710.26","700.49","577.87M","-0.71%"
"2003- 07- 09","705.50","708.55","710.28","704.34","543.85M","-0.40%"
"2003- 07- 08","708.34","715.54","715.80","706.12","568.61M","0.58%"
"2003- 07- 07","704.29","699.32","704.31","696.76","439.45M","1.59%"
"2003- 07- 04","693.25","687.03","693.95","684.64","442.80M","0.93%"
"2003- 07- 03","686.83","696.54","699.34","684.94","544.33M","0.15%"
"2003- 07- 02","685.80","682.57","687.04","680.68","482.62M","1.64%"
"2003- 07- 01","674.75","666.45","674.75","663.35","344.51M","0.72%"
"2003- 06- 30","669.93","673.66","674.90","666.91","320.73M","-1.09%"
"2003- 06- 27","677.28","682.14","686.18","675.48","486.11M","0.23%"
"2003- 06- 26","675.75","668.32","679.57","667.72","461.92M","0.26%"
"2003- 06- 25","674.03","665.98","674.96","665.88","505.22M","1.51%"
"2003- 06- 24","664.01","664.40","665.63","659.77","451.36M","-1.57%"
"2003- 06- 23","674.59","685.97","686.60","673.33","471.99M","-1.69%"
"2003- 06- 20","686.22","684.04","690.70","683.76","534.52M","-0.62%"
"2003- 06- 19","690.49","681.03","690.59","679.06","588.42M","2.18%"
"2003- 06- 18","675.75","673.84","681.38","672.52","584.10M","0.16%"
"2003- 06- 17","674.66","673.76","677.58","670.33","661.65M","2.56%"
"2003- 06- 16","657.82","661.60","664.01","655.86","432.73M","-1.12%"
"2003- 06- 13","665.24","663.10","670.20","655.76","503.05M","1.11%"
"2003- 06- 12","657.95","658.43","661.89","653.73","611.95M","1.02%"
"2003- 06- 11","651.29","651.93","657.92","650.27","497.48M","0.24%"
"2003- 06- 10","649.75","645.41","652.90","644.18","361.33M","-0.09%"
"2003- 06- 09","650.35","640.58","651.16","638.31","351.40M","1.24%"
"2003- 06- 05","642.38","647.72","648.35","641.58","521.56M","0.33%"
"2003- 06- 04","640.27","642.35","642.79","632.47","442.21M","0.52%"
"2003- 06- 03","636.94","641.74","643.69","633.56","494.56M","-1.81%"
"2003- 06- 02","648.71","643.93","649.69","642.61","514.96M","2.41%"
"2003- 05- 30","633.42","632.15","635.81","627.02","470.15M","0.16%"
"2003- 05- 29","632.43","624.10","636.20","623.01","454.45M","0.65%"
"2003- 05- 28","628.36","629.19","630.92","622.53","603.93M","2.29%"
"2003- 05- 27","614.30","619.86","620.00","609.05","470.04M","-0.54%"
"2003- 05- 26","617.65","611.15","621.65","607.76","483.85M","1.00%"
"2003- 05- 23","611.51","602.80","612.07","601.03","441.17M","2.71%"
"2003- 05- 22","595.38","599.06","607.98","591.73","449.00M","-0.86%"
"2003- 05- 21","600.57","599.55","603.24","596.29","442.31M","-0.25%"
"2003- 05- 20","602.08","585.86","602.09","584.62","421.52M","0.96%"
"2003- 05- 19","596.36","603.77","603.77","592.84","350.45M","-2.37%"
"2003- 05- 16","610.81","619.12","622.64","607.74","506.44M","-1.38%"
"2003- 05- 15","619.35","613.63","620.45","605.62","634.67M","1.54%"
"2003- 05- 14","609.97","610.63","616.82","606.06","484.39M","-0.67%"
"2003- 05- 13","614.07","631.82","633.81","613.25","614.46M","-2.69%"
"2003- 05- 12","631.04","631.90","637.19","630.14","655.92M","1.93%"
"2003- 05- 09","619.11","612.25","619.25","608.41","588.22M","0.17%"
"2003- 05- 07","618.08","610.87","618.48","606.88","513.43M","2.28%"
"2003- 05- 06","604.33","603.05","609.72","602.29","570.75M","1.15%"
"2003- 05- 02","597.44","600.47","602.62","582.87","437.58M","-0.32%"
"2003- 04- 30","599.35","597.23","604.21","593.16","452.15M","0.33%"
"2003- 04- 29","597.36","580.44","599.10","579.11","529.78M","4.98%"
"2003- 04- 28","569.02","559.03","573.34","556.15","467.20M","0.42%"
"2003- 04- 25","566.63","578.20","578.20","560.53","660.78M","-3.69%"
"2003- 04- 24","588.35","598.20","600.93","584.43","692.37M","-1.63%"
"2003- 04- 23","598.09","609.20","611.92","597.93","747.94M","-0.87%"
"2003- 04- 22","603.32","614.98","614.98","601.85","773.19M","-2.82%"
"2003- 04- 21","620.83","623.89","627.50","615.77","752.36M","-0.63%"
"2003- 04- 18","624.77","623.17","625.13","616.29","839.91M","1.97%"
"2003- 04- 17","612.72","614.67","619.62","611.94","789.83M","-1.39%"
"2003- 04- 16","621.34","616.32","625.01","614.45","894.67M","2.70%"
"2003- 04- 15","604.99","606.60","608.19","599.15","789.49M","1.78%"
"2003- 04- 14","594.40","590.04","603.41","588.91","719.57M","1.96%"
"2003- 04- 11","582.97","577.09","597.02","574.30","900.31M","0.91%"
"2003- 04- 10","577.73","569.51","578.56","565.83","741.40M","1.45%"
"2003- 04- 09","569.47","581.30","582.60","569.47","761.95M","-3.04%"
"2003- 04- 08","587.32","576.46","593.09","574.16","861.43M","0.24%"
"2003- 04- 07","585.90","566.93","589.34","563.26","796.94M","5.00%"
"2003- 04- 04","558.01","540.26","558.84","536.70","550.50M","2.34%"
"2003- 04- 03","545.24","555.73","556.21","543.58","626.89M","0.43%"
"2003- 04- 02","542.92","540.92","543.54","533.13","639.60M","0.81%"
"2003- 04- 01","538.56","529.07","538.68","525.51","525.13M","0.53%"
"2003- 03- 31","535.70","547.75","549.32","534.23","545.04M","-3.71%"
"2003- 03- 28","556.33","552.13","556.33","544.67","484.31M","1.29%"
"2003- 03- 27","549.26","550.54","551.80","546.46","604.57M","-1.00%"
"2003- 03- 26","554.79","562.20","565.50","551.41","890.66M","-0.03%"
"2003- 03- 25","554.98","550.55","558.44","550.28","882.06M","-2.61%"
"2003- 03- 24","569.85","579.08","579.08","568.27","876.05M","-1.03%"
"2003- 03- 21","575.77","569.67","576.95","565.34","822.45M","1.29%"
"2003- 03- 20","568.46","553.63","568.66","548.45","1.08B","4.92%"
"2003- 03- 19","541.78","534.86","546.68","534.64","615.59M","0.83%"
"2003- 03- 18","537.31","536.69","539.30","526.86","682.90M","4.28%"
"2003- 03- 17","515.24","535.79","535.79","512.30","640.10M","-4.17%"
"2003- 03- 14","537.65","547.29","548.45","534.51","758.92M","1.10%"
"2003- 03- 13","531.78","530.86","531.78","514.43","679.69M","-0.01%"
"2003- 03- 12","531.81","531.17","534.76","524.53","793.80M","-0.14%"
"2003- 03- 11","532.53","531.78","538.62","530.55","657.88M","-2.15%"
"2003- 03- 10","544.24","545.54","548.29","541.29","607.06M","-0.33%"
"2003- 03- 07","546.02","547.89","555.38","544.09","635.05M","-1.68%"
"2003- 03- 06","555.33","564.74","564.87","551.80","735.62M","-0.88%"
"2003- 03- 05","560.26","567.30","567.53","557.68","764.03M","-2.83%"
"2003- 03- 04","576.58","581.09","581.68","573.15","584.63M","-2.28%"
"2003- 03- 03","590.04","578.50","590.55","577.54","605.61M","2.54%"
"2003- 02- 28","575.43","586.07","587.94","573.30","596.29M","-1.21%"
"2003- 02- 27","582.46","580.91","585.33","576.07","562.68M","-1.32%"
"2003- 02- 26","590.26","594.42","597.69","588.94","567.69M","-0.34%"
"2003- 02- 25","592.25","604.67","605.34","592.25","524.94M","-3.90%"
"2003- 02- 24","616.29","608.77","619.45","608.77","615.30M","2.10%"
"2003- 02- 21","603.60","605.26","605.26","597.04","798.92M","-0.32%"
"2003- 02- 20","605.51","601.29","606.22","597.97","1.04B","0.78%"
"2003- 02- 19","600.83","613.15","616.79","600.51","531.01M","-0.43%"
"2003- 02- 18","603.45","602.57","606.40","593.76","547.23M","0.26%"
"2003- 02- 17","601.87","590.39","602.23","588.22","648.04M","4.63%"
"2003- 02- 14","575.24","574.89","577.09","567.46","533.85M","-0.07%"
"2003- 02- 13","575.67","584.97","585.74","572.42","402.03M","-1.31%"
"2003- 02- 12","583.29","572.87","583.29","572.46","353.61M","1.27%"
"2003- 02- 11","575.98","582.47","585.71","561.69","563.28M","-0.22%"
"2003- 02- 10","577.25","573.09","579.71","571.96","459.06M","-0.04%"
"2003- 02- 07","577.48","587.68","587.70","571.20","466.70M","-2.04%"
"2003- 02- 06","589.50","601.74","603.55","586.43","519.87M","-1.86%"
"2003- 02- 05","600.68","598.34","606.70","595.39","755.85M","-0.51%"
"2003- 02- 04","603.78","602.29","605.59","596.78","709.18M","0.56%"
"2003- 02- 03","600.41","591.88","602.85","586.14","425.27M","1.44%"
"2003- 01- 30","591.86","589.07","593.70","586.03","510.75M","1.46%"
"2003- 01- 29","583.35","601.25","602.18","581.13","562.76M","-2.87%"
"2003- 01- 28","600.56","590.54","600.56","589.51","345.21M","1.26%"
"2003- 01- 27","593.09","597.82","597.82","587.72","384.23M","-2.68%"
"2003- 01- 24","609.43","625.69","629.79","604.74","444.64M","-2.52%"
"2003- 01- 23","625.18","622.54","626.98","615.11","507.65M","0.43%"
"2003- 01- 22","622.49","627.11","631.66","617.43","525.28M","-1.64%"
"2003- 01- 21","632.86","635.67","636.04","624.46","470.96M","-0.26%"
"2003- 01- 20","634.50","627.78","634.91","626.41","480.82M","-0.31%"
"2003- 01- 17","636.46","640.31","649.10","636.46","640.39M","-1.89%"
"2003- 01- 16","648.69","639.56","649.54","635.79","484.26M","0.06%"
"2003- 01- 15","648.29","656.23","659.05","643.52","582.28M","-0.27%"
"2003- 01- 14","650.05","645.66","652.63","639.91","712.86M","0.31%"
"2003- 01- 13","648.06","627.01","648.06","624.46","847.85M","3.14%"
"2003- 01- 10","628.36","643.28","644.48","618.68","700.71M","-0.32%"
"2003- 01- 09","630.40","643.50","644.43","630.40","627.18M","-3.27%"
"2003- 01- 08","651.72","655.97","660.39","650.93","604.87M","-0.07%"
"2003- 01- 07","652.20","679.00","679.30","652.14","690.12M","-2.18%"
"2003- 01- 06","666.71","665.10","667.71","657.61","721.80M","0.85%"
"2003- 01- 03","661.10","651.59","662.40","649.62","1.01B","4.08%"
